"MSSubClass","MSZoning","LotFrontage","LotArea","LotShape","LotConfig","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","PoolArea","PoolQC","Fence","MoSold","YrSold","SaleType","SaleCondition","TotalSF","TotalBaths","HouseAge","RemodelAge","HasPool","HasGarage","HasFireplace","HasBasement","OverallQual_Squared","SalePrice"
80,"RL",101,9150,"IR1","Corner","NAmes","Norm","1Fam","SLvl",6,5,1962,1962,"Gable","Plywood","Plywood","BrkFace",305,3,3,"CBlock",4,3,"Gd","GLQ",371,728,1099,4,"Y","SBrkr",1431,0,1431,0,1,1,0,3,3,6,1,4,"Basment",1962,"RFn",1,296,3,3,"Y",64,0,0,"None",12,2008,"WD","Normal",2530,1.5,46,46,0,1,1,1,36,12.0137007528827
20,"RL",78,7800,"Reg","Inside","NAmes","Norm","1Fam","1Story",5,6,1954,1954,"Gable","HdBoard","HdBoard","BrkFace",200,3,3,"PConc",3,3,"No","LwQ",540,728,1268,4,"Y","SBrkr",1268,0,1268,0,0,1,0,2,3,7,1,4,"Attchd",1954,"Fin",1,244,3,3,"Y",0,0,0,"None",3,2010,"WD","Normal",2536,1,56,56,0,1,1,1,25,11.7905572015685
20,"RL",68,9830,"IR1","Corner","NAmes","Norm","1Fam","1Story",5,7,1959,2006,"Gable","Wd Sdng","Wd Sdng","None",0,3,4,"CBlock",3,3,"No","ALQ",72,733,1063,5,"Y","SBrkr",1287,0,1287,1,0,1,0,3,4,7,1,4,"Detchd",1997,"Fin",2,576,3,3,"Y",364,0,0,"None",3,2010,"WD","Normal",2350,2,51,4,0,1,1,1,25,11.9953516142145
60,"RL",68,8121,"IR1","Inside","Gilbert","Norm","1Fam","2Story",6,5,2000,2000,"Gable","VinylSd","VinylSd","None",0,3,3,"PConc",4,3,"No","Unf",0,953,953,5,"Y","SBrkr",953,711,1664,0,0,2,1,3,3,7,1,3,"Attchd",2000,"RFn",2,460,3,3,"Y",100,0,0,"None",1,2006,"WD","Normal",2617,2.5,6,6,0,1,1,1,36,12.0575726372117
50,"RL",80,17120,"Reg","Inside","ClearCr","Feedr","1Fam","1.5Fin",4,4,1959,1959,"Gable","WdShing","Plywood","None",0,3,3,"CBlock",0,0,"None","None",0,0,0,3,"Y","SBrkr",1120,468,1588,0,0,2,0,4,3,7,1,4,"Detchd",1991,"Fin",2,680,3,3,"N",0,0,0,"None",7,2008,"WD","Normal",1588,2,49,49,0,1,1,0,16,11.8088137739691
120,"RL",50,7175,"Reg","Inside","SawyerW","Norm","TwnhsE","1Story",6,5,1984,1984,"Gable","Plywood","Plywood","None",0,3,3,"CBlock",4,3,"No","ALQ",623,0,744,3,"Y","SBrkr",752,0,752,1,0,1,0,2,3,4,0,0,"Attchd",1984,"Unf",1,264,3,3,"Y",353,0,0,"MnPrv",2,2010,"WD","Normal",1496,2,26,26,0,1,0,1,36,11.7360690162844
20,"RL",79,10634,"Reg","Inside","NAmes","Norm","1Fam","1Story",5,6,1953,1953,"Gable","MetalSd","MetalSd","None",0,3,3,"PConc",3,3,"No","BLQ",428,0,608,3,"Y","SBrkr",1319,0,1319,1,0,1,0,3,3,5,0,0,"Attchd",1953,"Unf",1,270,3,3,"Y",66,0,0,"GdWo",11,2009,"WD","Normal",1927,2,56,56,0,1,0,1,25,11.7199396343546
60,"RL",65,8200,"Reg","Inside","CollgCr","Norm","1Fam","2Story",7,5,2003,2004,"Gable","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,"No","Unf",0,847,847,5,"Y","SBrkr",847,1081,1928,0,0,2,1,4,4,8,1,4,"BuiltIn",2003,"Fin",2,434,3,3,"Y",100,0,0,"None",7,2007,"WD","Normal",2775,2.5,4,3,0,1,1,1,49,12.2991075114974
30,"RL",68,10020,"IR1","Inside","Edwards","Norm","1Fam","1Story",1,1,1922,1950,"Gable","Wd Sdng","Wd Sdng","None",0,2,2,"BrkTil",2,1,"Gd","BLQ",350,333,683,4,"N","FuseA",904,0,904,1,0,0,1,1,2,4,0,0,"None",0,"None",0,0,0,0,"Y",0,0,0,"None",3,2009,"WD","Normal",1587,1.5,87,59,0,0,0,1,1,11.0186291431554
85,"RL",57,8846,"IR1","CulDSac","CollgCr","Norm","1Fam","SFoyer",5,5,1996,1996,"Gable","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,"Av","GLQ",298,572,870,5,"Y","SBrkr",914,0,914,0,0,1,0,2,3,5,0,0,"Detchd",1998,"Unf",2,576,3,3,"Y",0,0,0,"None",7,2006,"WD","Normal",1784,1,10,10,0,1,0,1,25,11.9049675527463
60,"FV",102,11143,"IR1","Corner","Somerst","Norm","1Fam","2Story",8,5,2004,2005,"Gable","CemntBd","CmentBd","None",0,4,3,"PConc",4,3,"No","Unf",0,1580,1580,5,"Y","SBrkr",1580,886,2466,0,0,3,0,4,4,8,1,4,"Attchd",2004,"RFn",2,610,3,3,"Y",159,0,0,"None",12,2007,"WD","Normal",4046,3,3,2,0,1,1,1,64,12.7367008965923
20,"RL",88,11394,"Reg","Corner","StoneBr","Norm","1Fam","1Story",9,2,2010,2010,"Hip","VinylSd","VinylSd","Stone",350,4,3,"PConc",5,3,"Av","GLQ",1445,411,1856,5,"Y","SBrkr",1856,0,1856,1,0,1,1,1,5,8,1,5,"Attchd",2010,"Fin",3,834,3,3,"Y",113,0,0,"None",6,2010,"New","Partial",3712,2.5,0,0,0,1,1,1,81,12.8852020343219
60,"RL",60,8123,"IR1","Inside","Gilbert","RRAn","1Fam","2Story",6,5,2000,2000,"Gable","VinylSd","VinylSd","BrkFace",16,3,3,"PConc",4,3,"No","Unf",0,982,982,5,"Y","SBrkr",1007,793,1800,0,0,2,1,3,3,7,1,3,"Attchd",2000,"Fin",2,463,3,3,"Y",100,0,0,"None",6,2009,"WD","Normal",2782,2.5,9,9,0,1,1,1,36,12.0951410848229
50,"RL",50,5000,"Reg","Inside","SWISU","Norm","1Fam","1.5Fin",5,6,1924,1950,"Gable","BrkFace","Wd Sdng","None",0,3,3,"BrkTil",3,3,"No","LwQ",218,808,1026,3,"Y","SBrkr",1026,665,1691,0,0,2,0,3,4,6,1,4,"Detchd",1924,"Unf",1,308,3,3,"Y",0,0,0,"None",5,2010,"WD","Normal",2717,2,86,60,0,1,1,1,25,11.7519423654407
20,"FV",60,7200,"Reg","Inside","Somerst","Norm","1Fam","1Story",7,5,2006,2006,"Gable","VinylSd","VinylSd","None",0,4,3,"PConc",4,4,"No","Unf",0,1293,1293,5,"Y","SBrkr",1301,0,1301,1,0,2,0,2,4,5,1,4,"Attchd",2006,"RFn",2,572,3,3,"Y",216,0,0,"None",8,2006,"New","Partial",2594,3,0,0,0,1,1,1,49,12.1428665696264
60,"RL",79,9245,"IR1","Inside","CollgCr","Norm","1Fam","2Story",7,5,2006,2006,"Gable","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,"Av","Unf",0,939,939,5,"Y","SBrkr",939,858,1797,0,0,2,1,3,4,8,0,0,"Attchd",2006,"RFn",2,639,3,3,"Y",144,0,0,"None",4,2007,"WD","Normal",2736,2.5,1,1,0,1,0,1,49,12.2713921116508
45,"RH",60,9000,"Reg","Corner","SawyerW","Norm","1Fam","1.5Unf",6,3,1928,1950,"Gable","Wd Sdng","Wd Sdng","None",0,3,3,"BrkTil",2,2,"No","Unf",0,784,784,3,"N","FuseA",784,0,784,0,0,1,0,2,3,5,0,0,"Detchd",1950,"Unf",2,360,2,2,"N",0,0,0,"None",10,2009,"WD","Normal",1568,1,81,59,0,1,0,1,36,11.2384886192685
60,"RL",68,53107,"IR2","Corner","ClearCr","Feedr","1Fam","2Story",6,5,1992,1992,"Gable","HdBoard","HdBoard","None",0,4,3,"PConc",4,3,"Av","GLQ",985,595,1580,5,"Y","SBrkr",1079,874,1953,1,0,2,1,3,4,9,2,2,"Attchd",1992,"Fin",2,501,3,3,"Y",216,0,0,"None",6,2007,"WD","Normal",3533,3.5,15,15,0,1,1,1,36,12.3883942023241
120,"RL",43,3182,"Reg","Inside","Blmngtn","Norm","TwnhsE","1Story",8,5,2004,2005,"Gable","VinylSd","VinylSd","BrkFace",16,4,3,"PConc",4,3,"No","GLQ",24,1232,1256,5,"Y","SBrkr",1269,0,1269,0,0,2,0,2,4,6,1,3,"Attchd",2004,"Fin",2,430,3,3,"Y",146,0,0,"None",4,2010,"WD","Normal",2525,2,6,5,0,1,1,1,64,12.1652506510099
50,"RL",58,8410,"Reg","FR2","Edwards","Feedr","1Fam","1.5Fin",5,3,1910,1996,"Gambrel","Wd Sdng","VinylSd","None",0,3,2,"PConc",3,3,"No","Unf",0,658,658,3,"Y","SBrkr",658,526,1184,0,0,1,0,5,3,8,0,0,"None",0,"None",0,0,0,0,"N",0,0,0,"None",5,2006,"WD","AdjLand",1842,1,96,10,0,0,0,1,25,11.3022044336546
80,"RL",72,7200,"Reg","Inside","Edwards","Norm","1Fam","SLvl",6,6,1976,1976,"Hip","MetalSd","MetalSd","BrkFace",255,3,3,"CBlock",3,3,"Av","ALQ",631,410,1041,5,"Y","SBrkr",1125,0,1125,1,0,1,0,3,3,6,1,2,"Detchd",1977,"Unf",1,352,3,3,"Y",296,0,0,"GdWo",10,2009,"WD","Abnorml",2166,2,33,33,0,1,1,1,36,11.7360690162844
20,"RL",93,9382,"IR1","CulDSac","CollgCr","Norm","1Fam","1Story",7,5,1999,2000,"Gable","VinylSd","VinylSd","BrkFace",125,4,3,"PConc",4,3,"No","Unf",0,1468,1468,5,"Y","SBrkr",1479,0,1479,0,0,2,0,3,4,6,0,0,"Attchd",1999,"RFn",2,577,3,3,"Y",120,0,0,"None",7,2008,"WD","Normal",2947,2,9,8,0,1,0,1,49,12.1600287070288
60,"RL",96,12474,"Reg","Inside","NridgHt","Norm","1Fam","2Story",10,5,2007,2008,"Gable","VinylSd","VinylSd","Stone",272,5,3,"PConc",5,3,"Av","GLQ",1280,402,1682,5,"Y","SBrkr",1742,590,2332,1,0,2,1,3,5,9,1,5,"BuiltIn",2008,"Fin",3,846,3,3,"Y",196,0,0,"None",8,2008,"New","Partial",4014,3.5,1,0,0,1,1,1,100,12.9621946252515
50,"RL",50,8405,"Reg","Inside","Edwards","Norm","1Fam","1.5Fin",5,8,1900,1950,"Gable","MetalSd","MetalSd","None",0,3,3,"BrkTil",3,4,"No","Rec",241,229,861,5,"Y","SBrkr",961,406,1367,1,0,1,0,4,3,7,0,0,"Detchd",1978,"Unf",1,384,3,3,"Y",0,0,0,"MnPrv",4,2008,"WD","Normal",2228,2,108,58,0,1,0,1,25,11.6868787720937
60,"RL",71,12209,"IR1","CulDSac","Mitchel","Norm","1Fam","2Story",6,5,2001,2002,"Gable","VinylSd","VinylSd","None",0,3,3,"PConc",5,3,"No","ALQ",690,114,804,5,"Y","SBrkr",804,1157,1961,1,0,2,1,3,4,7,1,3,"BuiltIn",2001,"Fin",2,560,3,3,"Y",125,0,0,"None",6,2009,"WD","Normal",2765,3.5,8,7,0,1,1,1,36,12.2783933071098
20,"RL",68,8339,"IR1","Inside","NAmes","Norm","1Fam","1Story",5,7,1959,1959,"Gable","MetalSd","MetalSd","None",0,3,3,"Slab",0,0,"None","None",0,0,0,3,"Y","SBrkr",882,0,882,0,0,1,0,3,3,5,0,0,"Attchd",1959,"RFn",1,294,3,3,"Y",0,0,0,"MnPrv",7,2007,"WD","Normal",882,1,48,48,0,1,0,0,25,11.5759002641316
30,"RL",68,7446,"Reg","Corner","BrkSide","Feedr","1Fam","1Story",4,5,1941,1950,"Gable","WdShing","Wd Shng","None",0,3,3,"CBlock",3,3,"No","Rec",266,522,788,3,"Y","FuseA",788,0,788,0,0,1,0,2,3,4,2,3,"None",0,"None",0,0,0,0,"Y",0,0,0,"GdWo",4,2006,"WD","Abnorml",1576,1,65,56,0,0,1,1,16,11.5129254649702
50,"RL",60,10134,"Reg","Inside","OldTown","Norm","1Fam","1.5Fin",5,6,1940,1950,"Gable","MetalSd","MetalSd","None",0,3,3,"CBlock",3,3,"No","Unf",0,735,735,4,"Y","FuseA",735,299,1034,0,0,1,0,2,3,5,0,0,"Detchd",1940,"Unf",1,240,3,3,"Y",0,0,0,"None",7,2007,"WD","Normal",1769,1,67,57,0,1,0,1,25,11.5991031612113
20,"RL",68,9571,"Reg","Inside","Edwards","Norm","1Fam","1Story",5,6,1956,1956,"Gable","Wd Sdng","Wd Sdng","None",0,3,3,"CBlock",3,3,"Av","BLQ",739,405,1144,3,"Y","SBrkr",1144,0,1144,1,0,1,0,3,3,6,0,0,"Attchd",1956,"Unf",1,596,3,3,"Y",44,0,0,"None",6,2010,"WD","Normal",2288,2,54,54,0,1,0,1,25,11.7675676833438
20,"RL",60,7200,"Reg","Inside","CollgCr","Norm","1Fam","1Story",5,5,1972,1972,"Hip","MetalSd","MetalSd","None",0,3,3,"CBlock",3,3,"Av","Rec",777,117,894,3,"Y","SBrkr",894,0,894,0,0,1,0,2,3,6,0,0,"Detchd",1985,"RFn",2,600,3,3,"Y",215,0,0,"None",9,2009,"WD","Normal",1788,1,37,37,0,1,0,1,25,11.7199396343546
60,"RL",69,7590,"Reg","Inside","NAmes","PosN","1Fam","2Story",5,5,1962,1962,"Gable","VinylSd","VinylSd","BrkFace",288,3,3,"CBlock",3,3,"No","ALQ",540,324,864,3,"Y","SBrkr",876,936,1812,0,0,2,0,4,3,8,1,3,"Attchd",1962,"RFn",1,264,3,3,"Y",0,0,0,"None",7,2007,"WD","Normal",2676,2,45,45,0,1,1,1,25,12.0406082058026
30,"RM",60,8967,"Reg","Corner","IDOTRR","Norm","1Fam","1Story",5,2,1920,1950,"Gable","MetalSd","MetalSd","None",0,3,2,"BrkTil",2,1,"No","Unf",0,961,961,4,"Y","Mix",1077,0,1077,0,0,1,0,2,3,6,0,0,"Detchd",1920,"Unf",1,338,1,1,"N",0,0,0,"None",11,2007,"WD","Abnorml",2038,1,87,57,0,1,0,1,25,11.1124478983731
60,"FV",65,8125,"Reg","Inside","Somerst","Norm","1Fam","2Story",7,5,2006,2007,"Gable","CemntBd","CmentBd","Stone",100,4,3,"PConc",4,3,"No","GLQ",812,280,1092,5,"Y","SBrkr",1112,438,1550,1,0,2,0,2,4,7,0,0,"Attchd",2007,"Fin",2,438,3,3,"Y",0,0,0,"None",10,2009,"WD","Normal",2642,3,3,2,0,1,0,1,49,12.3925522124728
120,"RL",38,14963,"IR2","Inside","Veenker","Norm","TwnhsE","1Story",8,5,1996,1996,"Gable","BrkFace","BrkFace","None",0,4,3,"PConc",4,3,"No","GLQ",786,474,1260,5,"Y","SBrkr",1288,0,1288,1,0,1,1,1,5,4,2,4,"Attchd",1996,"Fin",2,500,3,3,"Y",120,0,0,"None",12,2008,"WD","Normal",2548,2.5,12,12,0,1,1,1,64,12.4110522262167
20,"RL",65,8767,"IR1","Inside","CollgCr","Norm","1Fam","1Story",7,5,2005,2005,"Gable","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,"Av","GLQ",24,1286,1310,5,"Y","SBrkr",1310,0,1310,0,0,2,0,3,4,6,1,4,"Attchd",2005,"Fin",2,400,3,3,"Y",0,0,0,"None",7,2006,"New","Partial",2620,2,1,1,0,1,1,1,49,12.0136401449855
30,"RL",60,10200,"Reg","Inside","Sawyer","Norm","1Fam","1Story",5,8,1940,1997,"Gable","Wd Sdng","Wd Sdng","None",0,3,3,"PConc",3,3,"No","Unf",0,672,672,5,"Y","SBrkr",672,0,672,0,0,1,0,2,3,4,0,0,"Detchd",1940,"Unf",1,240,3,3,"N",168,0,0,"GdPrv",8,2008,"WD","Normal",1344,1,68,11,0,1,0,1,25,11.5898865061064
60,"RL",93,12090,"Reg","Corner","NoRidge","Norm","1Fam","2Story",8,5,1998,1998,"Hip","VinylSd","VinylSd","BrkFace",650,4,3,"PConc",4,3,"No","Unf",0,1141,1141,4,"Y","SBrkr",1165,1098,2263,0,0,2,1,4,4,10,1,3,"BuiltIn",1998,"Fin",2,420,3,3,"Y",144,0,0,"None",7,2006,"WD","Abnorml",3404,2.5,8,8,0,1,1,1,64,12.4607148639038
60,"RL",68,10364,"IR1","Inside","Gilbert","Norm","1Fam","2Story",6,5,1995,1996,"Gable","MetalSd","MetalSd","None",0,3,3,"PConc",4,3,"No","Unf",0,806,806,4,"Y","SBrkr",806,766,1572,0,0,2,1,3,3,7,1,3,"BuiltIn",1995,"Fin",2,373,3,3,"Y",0,0,0,"None",5,2007,"WD","Normal",2378,2.5,12,11,0,1,1,1,36,12.0317192583854
20,"RL",68,9991,"IR1","Corner","Sawyer","Feedr","1Fam","1Story",4,4,1976,1993,"Gable","Plywood","Plywood","None",0,3,3,"CBlock",3,3,"No","BLQ",1116,165,1281,5,"Y","SBrkr",1620,0,1620,1,0,2,0,3,3,8,1,3,"Attchd",1993,"Unf",2,490,3,3,"Y",120,0,0,"GdWo",6,2009,"WD","Normal",2901,3,33,16,0,1,1,1,16,11.9183905730784
50,"RL",51,10480,"Reg","Inside","SWISU","Norm","1Fam","1.5Fin",6,5,1936,1950,"Gable","MetalSd","MetalSd","None",0,3,3,"BrkTil",3,3,"No","Unf",0,1064,1064,5,"Y","FuseA",1166,0,1639,0,0,1,0,3,3,6,0,0,"Detchd",1936,"Unf",1,240,3,3,"Y",0,0,0,"None",3,2008,"WD","Normal",2230,1,72,58,0,1,0,1,36,11.6526874073454
70,"RL",63,15576,"Reg","Inside","Crawfor","Norm","1Fam","2Story",6,7,1915,1976,"Gable","Wd Sdng","Plywood","None",0,3,3,"BrkTil",4,3,"No","Unf",0,840,840,5,"Y","SBrkr",840,840,1680,0,0,2,0,4,3,8,0,0,"Attchd",1960,"Unf",1,308,3,3,"Y",0,0,0,"None",3,2008,"WD","Normal",2520,2,93,32,0,1,0,1,36,12.083905011556
60,"RL",109,14154,"Reg","Corner","NridgHt","Norm","1Fam","2Story",7,5,2006,2006,"Gable","VinylSd","VinylSd","BrkFace",350,4,3,"PConc",5,4,"No","Unf",0,1063,1063,5,"Y","SBrkr",1071,1101,2172,0,0,2,1,3,4,9,1,4,"Attchd",2006,"RFn",3,947,3,3,"Y",192,0,0,"None",8,2007,"New","Partial",3235,2.5,1,1,0,1,1,1,49,12.5425448821514
60,"FV",85,10800,"Reg","Inside","Somerst","Norm","1Fam","2Story",8,5,2007,2008,"Gable","VinylSd","VinylSd","Stone",100,4,3,"PConc",5,3,"No","GLQ",789,245,1034,5,"Y","SBrkr",1050,1028,2078,1,0,2,1,3,5,8,1,4,"Attchd",2008,"Fin",3,836,3,3,"Y",0,0,0,"None",4,2008,"New","Partial",3112,3.5,1,0,0,1,1,1,64,12.7359653320134
20,"RL",68,9571,"Reg","Inside","Edwards","Norm","1Fam","1Story",5,3,1958,1958,"Gable","BrkComm","Brk Cmn","None",0,3,2,"CBlock",3,2,"No","Unf",0,1276,1276,3,"Y","FuseA",1276,0,1276,0,0,1,0,3,3,5,0,0,"Attchd",1958,"Unf",1,350,3,3,"Y",0,0,0,"None",6,2009,"COD","Abnorml",2552,1,51,51,0,1,0,1,25,11.0020998412042
190,"RL",100,34650,"Reg","Inside","Gilbert","Norm","2fmCon","1Story",5,5,1955,1955,"Hip","Wd Sdng","Wd Sdng","None",0,3,3,"CBlock",3,3,"Mn","Rec",1056,0,1056,3,"N","SBrkr",1056,0,1056,1,0,1,0,3,3,5,0,0,"Attchd",1955,"Fin",2,572,3,3,"Y",264,0,0,"None",1,2006,"WD","Normal",2112,2,51,51,0,1,0,1,25,11.8844890214027
20,"FV",68,4403,"IR2","Inside","Somerst","Norm","1Fam","1Story",7,5,2009,2009,"Gable","MetalSd","MetalSd","Stone",432,5,3,"PConc",5,3,"Av","GLQ",578,892,1470,5,"Y","SBrkr",1478,0,1478,1,0,2,1,2,4,7,1,4,"Attchd",2009,"Fin",2,484,3,3,"Y",0,0,0,"None",6,2010,"New","Partial",2948,3.5,1,1,0,1,1,1,49,12.3104326608544
30,"RM",56,8960,"Reg","Inside","OldTown","Artery","1Fam","1Story",5,6,1927,1950,"Gable","WdShing","Wd Shng","None",0,3,3,"CBlock",3,3,"No","Unf",0,1008,1008,4,"Y","FuseA",1028,0,1028,0,0,1,0,2,3,5,1,4,"Detchd",1927,"Unf",2,360,3,3,"Y",0,0,0,"None",3,2010,"WD","Normal",2036,1,83,60,0,1,1,1,25,11.6526874073454
60,"RL",59,11228,"IR2","CulDSac","SawyerW","Norm","1Fam","2Story",7,5,1993,1993,"Gable","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,"No","BLQ",50,499,1080,5,"Y","SBrkr",1080,1017,2097,0,1,2,1,3,4,9,1,3,"Attchd",1993,"Unf",3,678,3,3,"Y",196,0,0,"None",12,2008,"WD","Normal",3177,3,15,15,0,1,1,1,49,12.3371009079366
20,"RL",73,8899,"IR1","Inside","Gilbert","Norm","1Fam","1Story",7,5,2007,2007,"Gable","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,"Av","GLQ",24,1316,1340,5,"Y","SBrkr",1340,0,1340,0,0,2,0,3,4,6,0,0,"Attchd",2007,"Fin",2,396,3,3,"Y",100,0,0,"None",8,2007,"New","Partial",2680,2,0,0,0,1,0,1,49,12.1069923678295
60,"RL",74,7844,"Reg","Inside","Sawyer","Norm","1Fam","2Story",6,7,1978,1978,"Hip","HdBoard","HdBoard","BrkFace",203,3,3,"CBlock",3,3,"No","ALQ",209,463,672,3,"Y","SBrkr",672,728,1400,0,0,1,1,3,3,6,1,3,"Attchd",1978,"Fin",2,440,3,3,"Y",0,0,0,"None",3,2006,"WD","Normal",2072,1.5,28,28,0,1,1,1,36,11.9150516718129
70,"RL",86,22420,"IR1","Inside","Crawfor","Feedr","1Fam","2Story",6,6,1918,1950,"Hip","Wd Sdng","Stucco","None",0,3,3,"BrkTil",4,3,"No","BLQ",1128,242,1370,3,"N","FuseA",1370,1254,2624,1,0,2,1,4,3,10,1,4,"Detchd",1918,"Unf",3,864,3,3,"N",0,0,0,"None",11,2007,"WD","Normal",3994,3.5,89,57,0,1,1,1,36,12.3842188309136
50,"RL",60,8160,"Reg","Inside","Edwards","Norm","1Fam","1.5Fin",5,6,1940,1950,"Gable","MetalSd","MetalSd","None",0,3,3,"BrkTil",3,3,"No","ALQ",312,444,756,2,"N","FuseF",756,378,1134,1,0,1,1,3,3,7,0,0,"Detchd",1940,"Unf",1,240,3,3,"P",0,0,0,"None",4,2007,"WD","AdjLand",1890,2.5,67,57,0,1,0,1,25,11.7440371859336
20,"RL",65,8450,"Reg","Inside","NAmes","Norm","1Fam","1Story",5,6,1968,1968,"Gable","VinylSd","VinylSd","None",0,3,3,"CBlock",3,3,"No","BLQ",775,281,1056,5,"Y","SBrkr",1056,0,1056,1,0,1,0,3,3,6,1,2,"Attchd",1968,"Unf",1,304,3,3,"Y",0,0,0,"None",7,2010,"WD","Normal",2112,2,42,42,0,1,1,1,25,11.8635823365834
90,"RM",78,7060,"Reg","Inside","Mitchel","Norm","Duplex","SFoyer",7,5,1997,1998,"Gable","VinylSd","VinylSd","BrkFace",200,3,4,"PConc",4,4,"Gd","GLQ",1309,35,1344,5,"Y","SBrkr",1344,0,1344,2,0,2,0,2,3,8,0,0,"Attchd",1997,"Fin",4,784,3,3,"Y",0,0,0,"None",11,2008,"WD","Alloca",2688,4,11,10,0,1,0,1,49,12.2370866990593
20,"RL",68,16635,"IR1","FR2","NWAmes","Norm","1Fam","1Story",6,7,1977,2000,"Gable","CemntBd","CmentBd","Stone",126,4,3,"CBlock",4,3,"No","ALQ",1246,356,1602,4,"Y","SBrkr",1602,0,1602,0,1,2,0,3,4,8,1,3,"Attchd",1977,"Fin",2,529,3,3,"Y",240,0,0,"None",6,2009,"WD","Normal",3204,2.5,32,9,0,1,1,1,36,12.2783933071098
20,"RL",100,21750,"Reg","Inside","Mitchel","Artery","1Fam","1Story",5,5,1954,1954,"Hip","HdBoard","HdBoard","None",0,3,3,"CBlock",3,3,"No","Unf",0,988,988,5,"Y","FuseA",988,0,988,0,0,1,0,2,3,4,0,0,"Attchd",1954,"RFn",2,520,3,3,"N",0,0,0,"None",2,2008,"WD","Normal",1976,1,54,54,0,1,0,1,25,11.6351430976945
60,"RL",80,9200,"Reg","Inside","NoRidge","Norm","1Fam","2Story",8,5,1998,1998,"Gable","VinylSd","VinylSd","BrkFace",473,4,3,"PConc",4,3,"No","GLQ",986,484,1470,4,"Y","SBrkr",1470,1160,2630,1,0,2,1,4,4,8,1,3,"Attchd",1998,"Fin",3,696,3,3,"Y",0,0,0,"None",6,2008,"WD","Normal",4100,3.5,10,10,0,1,1,1,64,12.6603279178078
20,"RL",72,9000,"Reg","Inside","NAmes","Norm","1Fam","1Story",6,5,1956,1956,"Gable","Wd Sdng","Wd Sdng","BrkFace",74,3,3,"CBlock",4,3,"No","LwQ",616,580,1196,4,"Y","FuseA",1196,0,1196,1,0,1,0,2,3,6,1,4,"Attchd",1956,"RFn",1,297,3,3,"Y",0,0,0,"None",5,2008,"WD","Normal",2392,2,52,52,0,1,1,1,36,11.8422292121128
60,"RM",60,3378,"Reg","Inside","OldTown","Norm","1Fam","2Story",7,8,1946,1992,"Gable","HdBoard","HdBoard","None",0,3,4,"CBlock",3,3,"No","Unf",0,651,651,4,"Y","SBrkr",707,682,1389,0,0,1,1,3,3,6,2,4,"Detchd",1947,"Unf",1,240,3,3,"P",0,0,0,"None",9,2009,"WD","Normal",2040,1.5,63,17,0,1,1,1,49,11.8130300574206
80,"RL",68,12800,"Reg","Inside","SawyerW","Norm","1Fam","SLvl",7,5,1989,1989,"Gable","Wd Sdng","Wd Sdng","BrkFace",145,4,3,"PConc",4,3,"Gd","GLQ",1518,0,1518,4,"Y","SBrkr",1644,0,1644,1,1,2,0,2,4,5,1,3,"Attchd",1989,"Fin",2,569,3,3,"Y",80,0,0,"None",8,2009,"WD","Normal",3162,3.5,20,20,0,1,1,1,49,12.5245263766487
20,"RL",77,8593,"IR1","Inside","NAmes","Norm","1Fam","1Story",4,6,1957,1957,"Hip","MetalSd","MetalSd","None",0,3,3,"CBlock",3,3,"No","Rec",288,619,907,5,"Y","SBrkr",907,0,907,0,0,1,0,3,3,5,0,0,"Detchd",1964,"Unf",1,352,3,3,"Y",0,0,0,"None",7,2008,"WD","Normal",1814,1,51,51,0,1,0,1,16,11.5991765530135
20,"RL",64,6762,"Reg","Inside","CollgCr","Norm","1Fam","1Story",7,5,2007,2007,"Gable","VinylSd","VinylSd","BrkFace",108,4,3,"PConc",4,3,"No","GLQ",664,544,1208,5,"Y","SBrkr",1208,0,1208,1,0,2,0,2,4,6,0,0,"Attchd",2007,"RFn",2,628,3,3,"Y",105,0,0,"None",9,2007,"New","Partial",2416,3,0,0,0,1,0,1,49,12.1828040185908
20,"RL",130,11457,"IR1","Corner","Timber","Norm","1Fam","1Story",6,5,1988,1988,"Gable","HdBoard","HdBoard","None",0,3,3,"CBlock",4,3,"Mn","GLQ",1005,387,1392,3,"Y","SBrkr",1412,0,1412,1,0,2,0,3,4,6,1,3,"Attchd",1988,"Unf",2,576,3,3,"Y",0,0,0,"None",3,2009,"WD","Normal",2804,3,21,21,0,1,1,1,36,12.0725412529057
